file,mean_extreme,mean_moderate,relative_effect,absolute_effect,n_extreme,n_moderate,metric,year,month,day_definition,analysis_role
201007,3.86969331386494,4.21280193499522,-0.0814442801785005,-0.34310862113028,8,15,graph_h_0.250,2010,7,utc_plus_8,confirmatory
201008,5.15681960654382,5.44585194999029,-0.053073852557998,-0.28903234344647,8,15,graph_h_0.250,2010,8,utc_plus_8,confirmatory
201106,3.90530736498129,4.17154024064362,-0.0638212411493507,-0.266232875662337,8,14,graph_h_0.250,2011,6,utc_plus_8,confirmatory
201107,4.34317702595562,4.48374931823291,-0.0313515056931621,-0.140572292277291,8,15,graph_h_0.250,2011,7,utc_plus_8,confirmatory
201108,4.28995095624477,4.21795799671126,0.0170682020991293,0.0719929595335067,8,15,graph_h_0.250,2011,8,utc_plus_8,confirmatory
201206,3.26714113184999,4.35983005663788,-0.25062649474703,-1.0926889247879,8,14,graph_h_0.250,2012,6,utc_plus_8,confirmatory
201207,3.55537601938083,4.34590880033259,-0.181902754353994,-0.790532780951761,8,15,graph_h_0.250,2012,7,utc_plus_8,confirmatory
201208,3.32813732334637,4.31807136768437,-0.229253747806597,-0.989934044337997,8,15,graph_h_0.250,2012,8,utc_plus_8,confirmatory
201306,4.0262015185896,3.75091188931552,0.0733927208629575,0.275289629274083,8,14,graph_h_0.250,2013,6,utc_plus_8,confirmatory
201307,4.13773946367989,4.24032848379171,-0.0241936492665487,-0.102589020111813,8,15,graph_h_0.250,2013,7,utc_plus_8,confirmatory
201308,4.29279218237302,4.66403538244588,-0.0795969947977049,-0.371243200072856,8,15,graph_h_0.250,2013,8,utc_plus_8,confirmatory
201406,4.05968384856307,4.12029612218246,-0.0147106595793123,-0.0606122736193866,8,14,graph_h_0.250,2014,6,utc_plus_8,confirmatory
201407,3.85221041093035,3.91479691142547,-0.0159871640627021,-0.0625865004951183,8,15,graph_h_0.250,2014,7,utc_plus_8,confirmatory
201408,4.26707460381991,4.14184932161005,0.0302341472338199,0.125225282209855,8,15,graph_h_0.250,2014,8,utc_plus_8,confirmatory
201506,3.72132634469912,4.48086252254448,-0.169506690737313,-0.759536177845362,8,14,graph_h_0.250,2015,6,utc_plus_8,discovery
201507,3.91734902099692,4.77675550063283,-0.179914270161421,-0.859406479635906,8,15,graph_h_0.250,2015,7,utc_plus_8,discovery
201508,4.44027927176958,5.22649528145948,-0.150428914090659,-0.786216009689901,8,15,graph_h_0.250,2015,8,utc_plus_8,discovery
201606,4.870574948923,4.58290228521752,0.0627708482097429,0.287672663705473,8,14,graph_h_0.250,2016,6,utc_plus_8,confirmatory
201607,4.34677517254249,4.28671357355431,0.01401110616737,0.0600615989881757,8,15,graph_h_0.250,2016,7,utc_plus_8,confirmatory
201608,4.2562166881999,3.63532171461042,0.170795055385083,0.620894973589481,8,15,graph_h_0.250,2016,8,utc_plus_8,confirmatory
201706,4.04809672537582,4.33480024282472,-0.0661399606414324,-0.286703517448898,8,14,graph_h_0.250,2017,6,utc_plus_8,confirmatory
201707,3.98193579579877,4.33404317239036,-0.0812422402330122,-0.352107376591584,8,15,graph_h_0.250,2017,7,utc_plus_8,confirmatory
201708,4.55425903750378,4.3302083974704,0.0517413065302519,0.224050640033386,8,15,graph_h_0.250,2017,8,utc_plus_8,confirmatory
201806,4.12428468872561,4.40061051918479,-0.0627926123556074,-0.276325830459179,8,14,graph_h_0.250,2018,6,utc_plus_8,confirmatory
201807,3.02778982840696,3.59985306903463,-0.158912941627664,-0.572063240627667,8,15,graph_h_0.250,2018,7,utc_plus_8,confirmatory
201808,3.34952033648993,3.79155610595447,-0.116584261741595,-0.44203576946454,8,15,graph_h_0.250,2018,8,utc_plus_8,confirmatory
201906,4.00944397584581,4.39061779674585,-0.0868155322429912,-0.381173820900041,8,14,graph_h_0.250,2019,6,utc_plus_8,confirmatory
201907,4.2141481194105,4.54749019983796,-0.0733024296433535,-0.333342080427462,8,15,graph_h_0.250,2019,7,utc_plus_8,confirmatory
201908,4.3235252987436,4.63819498123195,-0.0678431337538927,-0.314669682488353,8,15,graph_h_0.250,2019,8,utc_plus_8,confirmatory
202006,4.29454128698371,4.49356462056758,-0.0442907469657647,-0.199023333583871,8,14,graph_h_0.250,2020,6,utc_plus_8,confirmatory
202007,3.47244178724922,3.64508709302633,-0.0473638355877449,-0.17264530577711,8,15,graph_h_0.250,2020,7,utc_plus_8,confirmatory
202008,4.79938789241421,4.78827873909858,0.00232007239363807,0.0111091533156271,8,15,graph_h_0.250,2020,8,utc_plus_8,confirmatory
202106,3.87625536386276,4.64367474450392,-0.16526122583186,-0.767419380641166,8,14,graph_h_0.250,2021,6,utc_plus_8,confirmatory
202107,3.77049550599643,3.8052698902211,-0.00913848037797138,-0.0347743842246708,8,15,graph_h_0.250,2021,7,utc_plus_8,confirmatory
202108,4.76043931176059,4.90710226109276,-0.0298878934101343,-0.146662949332169,8,15,graph_h_0.250,2021,8,utc_plus_8,confirmatory
202206,4.31205471472695,4.42890407381186,-0.0263833574034359,-0.116849359084911,8,14,graph_h_0.250,2022,6,utc_plus_8,discovery
202207,4.78989488701541,4.16035990578658,0.151317432982953,0.629534981228825,8,15,graph_h_0.250,2022,7,utc_plus_8,discovery
202208,3.53555175241857,4.13259279451557,-0.144471297266292,-0.597041042096995,8,15,graph_h_0.250,2022,8,utc_plus_8,discovery
202306,4.50380978452006,4.66959735687406,-0.0355036119141948,-0.165787572354007,8,14,graph_h_0.250,2023,6,utc_plus_8,confirmatory
202307,3.83623763712791,4.6595803162109,-0.176698892005047,-0.82334267908299,8,15,graph_h_0.250,2023,7,utc_plus_8,confirmatory
202308,3.33054379126999,4.83719921068737,-0.311472683632413,-1.50665541941739,8,15,graph_h_0.250,2023,8,utc_plus_8,confirmatory
202406,4.11796128296501,4.53693677487197,-0.0923476593783444,-0.418975491906961,8,14,graph_h_0.250,2024,6,utc_plus_8,confirmatory
202407,4.8651255965877,4.26394001289758,0.140992974073663,0.601185583690121,8,15,graph_h_0.250,2024,7,utc_plus_8,confirmatory
202408,4.37265240251227,4.23974518250513,0.0313479264167957,0.132907220007135,8,15,graph_h_0.250,2024,8,utc_plus_8,confirmatory
202506,3.75196708070937,4.24538048839735,-0.116223600931996,-0.493413407687976,8,14,graph_h_0.250,2025,6,utc_plus_8,confirmatory
202507,3.16674711254202,3.83382792979485,-0.173998632559529,-0.667080817252835,8,15,graph_h_0.250,2025,7,utc_plus_8,confirmatory
202508,3.62961021399602,4.29341579927725,-0.154610132424856,-0.663805585281222,8,15,graph_h_0.250,2025,8,utc_plus_8,confirmatory
199106,9.50371905945008,8.01897716601657,0.185153525530122,1.48474189343351,8,14,graph_h_0.500,1991,6,utc_plus_8,confirmatory
199107,7.48340202560278,7.87439567205376,-0.0496537972861362,-0.390993646450985,8,15,graph_h_0.500,1991,7,utc_plus_8,confirmatory
199108,7.27168763460555,6.50955471776029,0.117079116758308,0.762132916845252,8,15,graph_h_0.500,1991,8,utc_plus_8,confirmatory
199206,7.31516079584334,7.21924712541723,0.0132858272836263,0.0959136704261088,8,14,graph_h_0.500,1992,6,utc_plus_8,confirmatory
199207,7.86885703019866,8.47103906039721,-0.0710871506913231,-0.602182030198541,8,15,graph_h_0.500,1992,7,utc_plus_8,confirmatory
199208,7.24504798278567,6.32807285107131,0.144905906315399,0.916975131714358,8,15,graph_h_0.500,1992,8,utc_plus_8,confirmatory
199306,9.14039947841554,9.73792009878826,-0.0613601892715341,-0.597520620372723,8,14,graph_h_0.500,1993,6,utc_plus_8,confirmatory
199307,7.8962998506306,7.09146501127685,0.113493451363561,0.804834839353747,8,15,graph_h_0.500,1993,7,utc_plus_8,confirmatory
199308,7.87856897368618,8.43289188495056,-0.0657334303376556,-0.554322911264379,8,15,graph_h_0.500,1993,8,utc_plus_8,confirmatory
199406,8.59628591841892,6.62249819962778,0.298042771669169,1.97378771879115,8,14,graph_h_0.500,1994,6,utc_plus_8,confirmatory
199407,6.59979932310638,8.34643716742256,-0.209267476562764,-1.74663784431618,8,15,graph_h_0.500,1994,7,utc_plus_8,confirmatory
199408,7.34105024379058,7.16345505326012,0.0247918342769018,0.17759519053046,8,15,graph_h_0.500,1994,8,utc_plus_8,confirmatory
199506,9.9504103688003,9.14730850110642,0.0877965215228875,0.803101867693883,8,14,graph_h_0.500,1995,6,utc_plus_8,confirmatory
199507,7.32741317943394,8.28876586768452,-0.11598260870157,-0.961352688250583,8,15,graph_h_0.500,1995,7,utc_plus_8,confirmatory
199508,6.62837547195477,7.66307576363295,-0.135024150040198,-1.03470029167818,8,15,graph_h_0.500,1995,8,utc_plus_8,confirmatory
199606,8.95717593004807,9.80785599069928,-0.0867345586495053,-0.850680060651209,8,14,graph_h_0.500,1996,6,utc_plus_8,confirmatory
199607,6.7816837976477,6.7450573162331,0.00543012159829326,0.0366264814146033,8,15,graph_h_0.500,1996,7,utc_plus_8,confirmatory
199608,6.9038249393738,7.73970038250968,-0.107998423947367,-0.835875443135876,8,15,graph_h_0.500,1996,8,utc_plus_8,confirmatory
199706,5.72866623544778,8.16146095028302,-0.298083238975846,-2.43279471483524,8,14,graph_h_0.500,1997,6,utc_plus_8,confirmatory
199707,6.6984098513147,6.72505889957736,-0.00396264905045396,-0.0266490482626569,8,15,graph_h_0.500,1997,7,utc_plus_8,confirmatory
199708,7.10686529598422,7.98072963804174,-0.109496798123829,-0.873864342057519,8,15,graph_h_0.500,1997,8,utc_plus_8,confirmatory
199806,6.74016418084857,8.27785480849687,-0.18575955524974,-1.5376906276483,8,14,graph_h_0.500,1998,6,utc_plus_8,confirmatory
199807,8.18781251093568,7.18901761068657,0.138933433514529,0.998794900249103,8,15,graph_h_0.500,1998,7,utc_plus_8,confirmatory
199808,8.71771320647342,8.38887889188407,0.0391988391807026,0.328834314589354,8,15,graph_h_0.500,1998,8,utc_plus_8,confirmatory
199906,6.3761334346821,8.67695721281298,-0.265164817769682,-2.30082377813088,8,14,graph_h_0.500,1999,6,utc_plus_8,confirmatory
199907,5.64693331946069,5.58434837427576,0.0112072064617652,0.0625849451849314,8,15,graph_h_0.500,1999,7,utc_plus_8,confirmatory
199908,5.7836761184066,7.66055767711798,-0.245005864823341,-1.87688155871138,8,15,graph_h_0.500,1999,8,utc_plus_8,confirmatory
200006,7.38062061618276,7.63944507436927,-0.0338800077318291,-0.258824458186514,8,14,graph_h_0.500,2000,6,utc_plus_8,confirmatory
200007,5.6578131306986,8.10644360879031,-0.302059768285628,-2.44863047809171,8,15,graph_h_0.500,2000,7,utc_plus_8,confirmatory
200008,6.84012616606345,8.20608218727535,-0.166456536753921,-1.3659560212119,8,15,graph_h_0.500,2000,8,utc_plus_8,confirmatory
200106,8.47372463913538,8.34852221875941,0.0149969559995464,0.12520242037597,8,14,graph_h_0.500,2001,6,utc_plus_8,confirmatory
200107,8.22900343301258,8.57710525963837,-0.0405850011266477,-0.348101826625799,8,15,graph_h_0.500,2001,7,utc_plus_8,confirmatory
200108,7.06451961477989,9.11127253538369,-0.224639633229631,-2.0467529206038,8,15,graph_h_0.500,2001,8,utc_plus_8,confirmatory
200206,7.06731812293561,7.28878552565674,-0.0303846782075776,-0.22146740272113,8,14,graph_h_0.500,2002,6,utc_plus_8,confirmatory
200207,9.1518593513667,6.99093048302085,0.309104613984388,2.16092886834585,8,15,graph_h_0.500,2002,7,utc_plus_8,confirmatory
200208,7.36457560882625,8.9943649148963,-0.181201154444026,-1.62978930607006,8,15,graph_h_0.500,2002,8,utc_plus_8,confirmatory
200306,7.18314011552947,8.32981927611923,-0.137659548494309,-1.14667916058976,8,14,graph_h_0.500,2003,6,utc_plus_8,confirmatory
200307,7.90228305367546,7.47159367886905,0.0576435755633331,0.43068937480641,8,15,graph_h_0.500,2003,7,utc_plus_8,confirmatory
200308,8.37169395245882,7.85218185874939,0.0661614953722136,0.519512093709428,8,15,graph_h_0.500,2003,8,utc_plus_8,confirmatory
200406,9.33002356357286,8.13038365755469,0.147550221065333,1.19963990601817,8,14,graph_h_0.500,2004,6,utc_plus_8,confirmatory
200407,7.50552063243813,8.64350670916373,-0.131657915591032,-1.1379860767256,8,15,graph_h_0.500,2004,7,utc_plus_8,confirmatory
200408,6.58013305804554,7.39949327620913,-0.110731936306773,-0.819360218163588,8,15,graph_h_0.500,2004,8,utc_plus_8,confirmatory
200506,8.95023954435706,9.74306131223932,-0.0813729630220337,-0.792821767882257,8,14,graph_h_0.500,2005,6,utc_plus_8,confirmatory
200507,6.39347176408689,7.76256027930158,-0.176370741862744,-1.36908851521469,8,15,graph_h_0.500,2005,7,utc_plus_8,confirmatory
200508,7.32901922706845,7.41709685069229,-0.0118749458712571,-0.0880776236238425,8,15,graph_h_0.500,2005,8,utc_plus_8,confirmatory
200606,8.95445016420862,8.51875384294408,0.05114554655496,0.43569632126454,8,14,graph_h_0.500,2006,6,utc_plus_8,confirmatory
200607,6.96389642811988,7.37670305238533,-0.0559608569484115,-0.412806624265445,8,15,graph_h_0.500,2006,7,utc_plus_8,confirmatory
200608,5.59963773193036,7.53141639189926,-0.256496063880722,-1.93177865996891,8,15,graph_h_0.500,2006,8,utc_plus_8,confirmatory
200706,9.0319213735514,7.8977306219203,0.143609703334668,1.1341907516311,8,14,graph_h_0.500,2007,6,utc_plus_8,confirmatory
200707,7.12230477399984,7.59632074082098,-0.062400730958328,-0.474015966821137,8,15,graph_h_0.500,2007,7,utc_plus_8,confirmatory
200708,8.20391565375888,8.62629398501115,-0.048964054782528,-0.422378331252277,8,15,graph_h_0.500,2007,8,utc_plus_8,confirmatory
200806,7.99765492586363,7.21441743048371,0.108565591460016,0.783237495379911,8,14,graph_h_0.500,2008,6,utc_plus_8,confirmatory
200807,7.68640176430664,7.81333158784968,-0.01624528821232,-0.126929823543041,8,15,graph_h_0.500,2008,7,utc_plus_8,confirmatory
200808,7.48089503860143,8.77656441372416,-0.14762831035532,-1.29566937512273,8,15,graph_h_0.500,2008,8,utc_plus_8,confirmatory
200906,9.5325679392818,11.0401294570052,-0.136552884057605,-1.50756151772338,8,14,graph_h_0.500,2009,6,utc_plus_8,confirmatory
200907,7.93208658850177,8.26966870982441,-0.0408217225100673,-0.337582121322638,8,15,graph_h_0.500,2009,7,utc_plus_8,confirmatory
200908,7.41100935171013,9.17877728925455,-0.192592965471982,-1.76776793754441,8,15,graph_h_0.500,2009,8,utc_plus_8,confirmatory
201006,8.255423393598,6.96916670431216,0.184563914720246,1.28625668928585,8,14,graph_h_0.500,2010,6,utc_plus_8,confirmatory
201007,6.11655775183484,7.56717916305266,-0.191699096844514,-1.45062141121782,8,15,graph_h_0.500,2010,7,utc_plus_8,confirmatory
201008,9.42896643588965,10.671349812707,-0.116422326942928,-1.24238337681733,8,15,graph_h_0.500,2010,8,utc_plus_8,confirmatory
201106,7.20709850129223,7.83973897644771,-0.080696624856525,-0.632640475155478,8,14,graph_h_0.500,2011,6,utc_plus_8,confirmatory
201107,7.86638130969233,8.16293779466782,-0.036329626959697,-0.296556484975493,8,15,graph_h_0.500,2011,7,utc_plus_8,confirmatory
201108,7.49656360321772,7.63809322819459,-0.0185294445548839,-0.141529624976866,8,15,graph_h_0.500,2011,8,utc_plus_8,confirmatory
201206,5.77915153540527,8.59323655116883,-0.327476731148614,-2.81408501576356,8,14,graph_h_0.500,2012,6,utc_plus_8,confirmatory
201207,5.97043175833405,8.08106190027603,-0.261182276288453,-2.11063014194198,8,15,graph_h_0.500,2012,7,utc_plus_8,confirmatory
201208,5.30873854645403,7.73306337822419,-0.313501223667311,-2.42432483177015,8,15,graph_h_0.500,2012,8,utc_plus_8,confirmatory
201306,7.57836061130802,6.66584137158728,0.136894832752891,0.91251923972074,8,14,graph_h_0.500,2013,6,utc_plus_8,confirmatory
201307,7.04972053552057,7.4947944614072,-0.0593844071613231,-0.445073925886635,8,15,graph_h_0.500,2013,7,utc_plus_8,confirmatory
201308,6.9181393869237,8.44168600338523,-0.180478948855781,-1.52354661646153,8,15,graph_h_0.500,2013,8,utc_plus_8,confirmatory
201406,7.47848908661938,7.60897521007052,-0.0171489747106071,-0.130486123451135,8,14,graph_h_0.500,2014,6,utc_plus_8,confirmatory
201407,6.9581257845313,6.98679624323036,-0.00410352008287651,-0.0286704586990618,8,15,graph_h_0.500,2014,7,utc_plus_8,confirmatory
201408,7.97209032584827,7.40793170535736,0.0761560234259338,0.564158620490913,8,15,graph_h_0.500,2014,8,utc_plus_8,confirmatory
201506,6.86245201461134,9.12499418743888,-0.247949985101588,-2.26254217282755,8,14,graph_h_0.500,2015,6,utc_plus_8,discovery
201507,7.07681430365458,8.71672506994393,-0.188133817819254,-1.63991076628935,8,15,graph_h_0.500,2015,7,utc_plus_8,discovery
201508,7.35620056732875,9.5809086659016,-0.232202202959159,-2.22470809857285,8,15,graph_h_0.500,2015,8,utc_plus_8,discovery
201606,9.61347177788423,8.68154876868315,0.107345248414982,0.931923009201075,8,14,graph_h_0.500,2016,6,utc_plus_8,confirmatory
201607,7.31255506918064,7.87241544299501,-0.0711167211471975,-0.559860373814367,8,15,graph_h_0.500,2016,7,utc_plus_8,confirmatory
201608,7.07751346258019,5.99811862534396,0.179955566846484,1.07939483723623,8,15,graph_h_0.500,2016,8,utc_plus_8,confirmatory
201706,7.48651639959756,8.24873306012645,-0.09240408860039,-0.762216660528891,8,14,graph_h_0.500,2017,6,utc_plus_8,confirmatory
201707,6.76583666341435,7.81961608625266,-0.134761017831927,-1.05377942283832,8,15,graph_h_0.500,2017,7,utc_plus_8,confirmatory
201708,8.58336603776842,7.8799608424548,0.0892650622733915,0.703405195313614,8,15,graph_h_0.500,2017,8,utc_plus_8,confirmatory
201806,7.81357611399755,7.91989426753852,-0.0134241884991744,-0.106318153540967,8,14,graph_h_0.500,2018,6,utc_plus_8,confirmatory
201807,4.52736741585932,5.94896504063727,-0.238965536873565,-1.42159762477795,8,15,graph_h_0.500,2018,7,utc_plus_8,confirmatory
201808,5.2712106179407,6.18821867302288,-0.148186110338961,-0.917008055082188,8,15,graph_h_0.500,2018,8,utc_plus_8,confirmatory
201906,7.5254987803491,8.35046877081103,-0.0987932549781631,-0.824969990461922,8,14,graph_h_0.500,2019,6,utc_plus_8,confirmatory
201907,7.40794376563661,8.2179715027528,-0.0985678444911677,-0.810027737116186,8,15,graph_h_0.500,2019,7,utc_plus_8,confirmatory
201908,7.64480435119439,8.12731812087122,-0.0593693716058342,-0.482513769676833,8,15,graph_h_0.500,2019,8,utc_plus_8,confirmatory
202006,8.32866528066076,8.77205741148779,-0.05054596772775,-0.443392130827032,8,14,graph_h_0.500,2020,6,utc_plus_8,confirmatory
202007,5.83482069120388,6.51755326371266,-0.104752894972103,-0.682732572508782,8,15,graph_h_0.500,2020,7,utc_plus_8,confirmatory
202008,8.61946252129573,8.79622134693032,-0.020094858765267,-0.176758825634591,8,15,graph_h_0.500,2020,8,utc_plus_8,confirmatory
202106,7.31213359614208,8.8224659717092,-0.171191635129029,-1.51033237556712,8,14,graph_h_0.500,2021,6,utc_plus_8,confirmatory
202107,6.53973578391228,6.50714026884803,0.0050091920133164,0.0325955150642425,8,15,graph_h_0.500,2021,7,utc_plus_8,confirmatory
202108,8.86315240651249,9.28903122623067,-0.0458474957555938,-0.425878819718189,8,15,graph_h_0.500,2021,8,utc_plus_8,confirmatory
202206,7.77816240153686,8.42942080419209,-0.0772601603103442,-0.651258402655231,8,14,graph_h_0.500,2022,6,utc_plus_8,discovery
202207,8.12338635420247,7.51808867704808,0.0805121757877492,0.605297677154382,8,15,graph_h_0.500,2022,7,utc_plus_8,discovery
202208,5.46617379333366,7.4020468220185,-0.261532124185745,-1.93587302868484,8,15,graph_h_0.500,2022,8,utc_plus_8,discovery
202306,8.66958738946114,8.61795193738499,0.00599161522961778,0.05163545207615,8,14,graph_h_0.500,2023,6,utc_plus_8,confirmatory
202307,6.58610397543839,8.99883769549163,-0.268116150295944,-2.41273372005324,8,15,graph_h_0.500,2023,7,utc_plus_8,confirmatory
202308,5.33169991227049,8.69705320479633,-0.38695328328794,-3.36535329252584,8,15,graph_h_0.500,2023,8,utc_plus_8,confirmatory
202406,7.8497585958034,8.78966056503783,-0.1069326809926,-0.939901969234429,8,14,graph_h_0.500,2024,6,utc_plus_8,confirmatory
202407,8.51179991116371,7.64857007688261,0.112861597083377,0.863229834281097,8,15,graph_h_0.500,2024,7,utc_plus_8,confirmatory
202408,7.42206420433216,7.44512600320031,-0.00309756998850508,-0.0230617988681523,8,15,graph_h_0.500,2024,8,utc_plus_8,confirmatory
202506,7.25121615831283,8.43295411568342,-0.140133331826485,-1.18173795737059,8,14,graph_h_0.500,2025,6,utc_plus_8,confirmatory
202507,4.96858826169763,6.39946115407691,-0.223592714750322,-1.43087289237928,8,15,graph_h_0.500,2025,7,utc_plus_8,confirmatory
202508,5.89170776430328,7.34213682026488,-0.197548628072184,-1.4504290559616,8,15,graph_h_0.500,2025,8,utc_plus_8,confirmatory
199106,15.5845028035134,13.5065029371306,0.15385180576018,2.07799986638272,8,14,graph_h_1.000,1991,6,utc_plus_8,confirmatory
199107,10.6771342312611,12.4914798046409,-0.145246648255857,-1.81434557337982,8,15,graph_h_1.000,1991,7,utc_plus_8,confirmatory
199108,10.9928234565452,9.84552427400499,0.11653002426386,1.14729918254023,8,15,graph_h_1.000,1991,8,utc_plus_8,confirmatory
199206,12.6146395623035,12.3615651597142,0.0204726828131816,0.253074402589306,8,14,graph_h_1.000,1992,6,utc_plus_8,confirmatory
199207,11.6274926943763,13.2213801024993,-0.120553784534316,-1.59388740812299,8,15,graph_h_1.000,1992,7,utc_plus_8,confirmatory
199208,10.604746992569,10.2058758758563,0.039082497334332,0.398871116712678,8,15,graph_h_1.000,1992,8,utc_plus_8,confirmatory
199306,15.7055462484407,16.6740598032586,-0.0580850474476885,-0.96851355481787,8,14,graph_h_1.000,1993,6,utc_plus_8,confirmatory
199307,12.2465503941298,11.6192750108683,0.053985759238393,0.627275383261415,8,15,graph_h_1.000,1993,7,utc_plus_8,confirmatory
199308,12.4493020073835,14.0198902383798,-0.112025715201167,-1.57058823099637,8,15,graph_h_1.000,1993,8,utc_plus_8,confirmatory
199406,13.8001700493256,10.8774148797122,0.268699429224187,2.92275516961335,8,14,graph_h_1.000,1994,6,utc_plus_8,confirmatory
199407,9.01366180946159,12.4482414222748,-0.275908820877089,-3.43457961281317,8,15,graph_h_1.000,1994,7,utc_plus_8,confirmatory
199408,10.4676149716705,10.9463999038982,-0.0437390316844859,-0.478784932227654,8,15,graph_h_1.000,1994,8,utc_plus_8,confirmatory
199506,17.3841415820689,15.7451273845851,0.104096598106179,1.63901419748376,8,14,graph_h_1.000,1995,6,utc_plus_8,confirmatory
199507,10.461193504466,13.1582897230011,-0.20497315953003,-2.69709621853506,8,15,graph_h_1.000,1995,7,utc_plus_8,confirmatory
199508,9.57647267785612,11.7898700626482,-0.187737216189038,-2.21339738479205,8,15,graph_h_1.000,1995,8,utc_plus_8,confirmatory
199606,15.0631857948447,16.6654660251683,-0.0961437398692448,-1.60228023032352,8,14,graph_h_1.000,1996,6,utc_plus_8,confirmatory
199607,9.75275831389932,10.6858758293498,-0.0873225115425305,-0.933117515450443,8,15,graph_h_1.000,1996,7,utc_plus_8,confirmatory
199608,9.82163112719057,12.1855719224741,-0.193995063204517,-2.36394079528356,8,15,graph_h_1.000,1996,8,utc_plus_8,confirmatory
199706,9.4814581817979,14.1340019747636,-0.329173846251956,-4.65254379296566,8,14,graph_h_1.000,1997,6,utc_plus_8,confirmatory
199707,9.69133570872714,10.2677793089967,-0.0561410196812967,-0.576443600269597,8,15,graph_h_1.000,1997,7,utc_plus_8,confirmatory
199708,10.6377969462848,12.3796854950275,-0.140705395903822,-1.74188854874264,8,15,graph_h_1.000,1997,8,utc_plus_8,confirmatory
199806,10.9001853755265,14.4309517629965,-0.244666217825185,-3.53076638747004,8,14,graph_h_1.000,1998,6,utc_plus_8,confirmatory
199807,12.1884595882057,10.937438413987,0.114379722826039,1.2510211742187,8,15,graph_h_1.000,1998,7,utc_plus_8,confirmatory
199808,13.6605570774458,13.3392538545185,0.0240870461295315,0.32130322292732,8,15,graph_h_1.000,1998,8,utc_plus_8,confirmatory
199906,10.6520790858429,15.1267790641981,-0.295813137705298,-4.47469997835525,8,14,graph_h_1.000,1999,6,utc_plus_8,confirmatory
199907,8.26239718131857,8.41093560492049,-0.0176601546580659,-0.148538423601929,8,15,graph_h_1.000,1999,7,utc_plus_8,confirmatory
199908,8.8859918602158,12.716793481209,-0.301239587373483,-3.83080162099321,8,15,graph_h_1.000,1999,8,utc_plus_8,confirmatory
200006,12.3557913206498,13.3153080915739,-0.0720611768293493,-0.959516770924175,8,14,graph_h_1.000,2000,6,utc_plus_8,confirmatory
200007,7.68580117221134,12.2799770773991,-0.37411925740832,-4.59417590518774,8,15,graph_h_1.000,2000,7,utc_plus_8,confirmatory
200008,10.3284982349751,13.0888655662921,-0.210894314510021,-2.76036733131698,8,15,graph_h_1.000,2000,8,utc_plus_8,confirmatory
200106,13.6457166421688,13.9579438452227,-0.0223691402198023,-0.312227203053913,8,14,graph_h_1.000,2001,6,utc_plus_8,confirmatory
200107,12.8327322766557,13.5224624061689,-0.0510062523226932,-0.689730129513183,8,15,graph_h_1.000,2001,7,utc_plus_8,confirmatory
200108,10.4249927949286,14.6850596983286,-0.290095307129381,-4.26006690339992,8,15,graph_h_1.000,2001,8,utc_plus_8,confirmatory
200206,12.0301643874023,12.5210728899461,-0.0392065845202469,-0.490908502543846,8,14,graph_h_1.000,2002,6,utc_plus_8,confirmatory
200207,14.1027750744459,10.5963192468061,0.33091262597592,3.50645582763978,8,15,graph_h_1.000,2002,7,utc_plus_8,confirmatory
200208,10.9847628995047,14.2355813149921,-0.228358669980257,-3.2508184154874,8,15,graph_h_1.000,2002,8,utc_plus_8,confirmatory
200306,11.9453388920042,13.7985068359989,-0.134302063695758,-1.85316794399468,8,14,graph_h_1.000,2003,6,utc_plus_8,confirmatory
200307,11.1687871288156,11.8946244912407,-0.0610223015413082,-0.72583736242512,8,15,graph_h_1.000,2003,7,utc_plus_8,confirmatory
200308,12.6588291944561,12.8467968058327,-0.0146314769523939,-0.187967611376628,8,15,graph_h_1.000,2003,8,utc_plus_8,confirmatory
200406,14.9409666051842,12.9538786319413,0.15339714302581,1.98708797324288,8,14,graph_h_1.000,2004,6,utc_plus_8,confirmatory
200407,10.6226299460593,13.3837326822717,-0.206302890364048,-2.76110273621242,8,15,graph_h_1.000,2004,7,utc_plus_8,confirmatory
200408,9.46146043130621,12.4435854282699,-0.239651587089103,-2.98212499696372,8,15,graph_h_1.000,2004,8,utc_plus_8,confirmatory
200506,14.769273202968,16.2753148066234,-0.0925353285972965,-1.50604160365534,8,14,graph_h_1.000,2005,6,utc_plus_8,confirmatory
200507,9.11180129850889,11.8955723725585,-0.234017413106692,-2.78377107404957,8,15,graph_h_1.000,2005,7,utc_plus_8,confirmatory
200508,10.4812991542394,11.7367280797553,-0.106965835536512,-1.25542892551586,8,15,graph_h_1.000,2005,8,utc_plus_8,confirmatory
200606,14.8784031149575,14.7690818359776,0.00740203623989366,0.109321278979863,8,14,graph_h_1.000,2006,6,utc_plus_8,confirmatory
200607,10.2143245211596,11.4249353833455,-0.105962162722658,-1.21061086218591,8,15,graph_h_1.000,2006,7,utc_plus_8,confirmatory
200608,8.01886974187612,11.6703396261149,-0.312884629001529,-3.65146988423882,8,15,graph_h_1.000,2006,8,utc_plus_8,confirmatory
200706,14.4379528655051,13.7834380727656,0.0474855975181419,0.65451479273958,8,14,graph_h_1.000,2007,6,utc_plus_8,confirmatory
200707,10.2877326070747,11.9439998932097,-0.138669398940344,-1.65626728613492,8,15,graph_h_1.000,2007,7,utc_plus_8,confirmatory
